vote_id,voter_id,honest_vote,hapiness_score,strategic_vote,new_outcome,new_hapiness_score,new_overall_hapiness
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'A', 'B', 'C'], ['C', 'D', 'B', 'A']]","{'D': 9, 'A': 8, 'C': 7, 'B': 6}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'A', 'B', 'C'], ['D', 'C', 'A', 'B']]","{'D': 10, 'A': 9, 'C': 6, 'B': 5}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'A', 'C', 'B'], ['C', 'D', 'B', 'A']]","{'D': 9, 'A': 8, 'C': 8, 'B': 5}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'A', 'C', 'B'], ['D', 'C', 'A', 'B']]","{'D': 10, 'A': 9, 'C': 7, 'B': 4}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'A', 'C', 'B'], ['D', 'C', 'B', 'A']]","{'D': 10, 'A': 8, 'C': 7, 'B': 5}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'B', 'A', 'C'], ['C', 'D', 'A', 'B']]","{'D': 9, 'A': 8, 'C': 7, 'B': 6}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'B', 'C', 'A'], ['C', 'D', 'A', 'B']]","{'D': 9, 'C': 8, 'A': 7, 'B': 6}","[0.79, 1.0, 1.0]",3.83
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'B', 'C', 'A'], ['C', 'D', 'B', 'A']]","{'D': 9, 'C': 8, 'B': 7, 'A': 6}","[0.67, 1.0, 1.0]",3.63
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'B', 'C', 'A'], ['D', 'C', 'A', 'B']]","{'D': 10, 'A': 7, 'C': 7, 'B': 6}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'C', 'A', 'B'], ['D', 'A', 'B', 'C']]","{'D': 10, 'A': 9, 'C': 6, 'B': 5}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'C', 'A', 'B'], ['D', 'A', 'C', 'B']]","{'D': 10, 'A': 9, 'C': 7, 'B': 4}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'C', 'A', 'B'], ['D', 'B', 'C', 'A']]","{'D': 10, 'A': 7, 'C': 7, 'B': 6}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'C', 'A', 'B'], ['D', 'C', 'A', 'B']]","{'D': 10, 'A': 8, 'C': 8, 'B': 4}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'C', 'A', 'B'], ['D', 'C', 'B', 'A']]","{'D': 10, 'C': 8, 'A': 7, 'B': 5}","[0.79, 1.0, 1.0]",3.83
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'C', 'B', 'A'], ['D', 'A', 'C', 'B']]","{'D': 10, 'A': 8, 'C': 7, 'B': 5}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'C', 'B', 'A'], ['D', 'C', 'A', 'B']]","{'D': 10, 'C': 8, 'A': 7, 'B': 5}","[0.79, 1.0, 1.0]",3.83
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['C', 'D', 'B', 'A'], ['D', 'C', 'B', 'A'], ['D', 'C', 'B', 'A']]","{'D': 10, 'C': 8, 'A': 6, 'B': 6}","[0.79, 1.0, 1.0]",3.83
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['D', 'A', 'B', 'C'], ['C', 'D', 'A', 'B'], ['D', 'C', 'B', 'A']]","{'D': 10, 'A': 9, 'C': 6, 'B': 5}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['D', 'A', 'B', 'C'], ['C', 'D', 'B', 'A'], ['C', 'D', 'B', 'A']]","{'D': 9, 'A': 8, 'C': 7, 'B': 6}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['D', 'A', 'B', 'C'], ['C', 'D', 'B', 'A'], ['D', 'C', 'A', 'B']]","{'D': 10, 'A': 9, 'C': 6, 'B': 5}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['D', 'A', 'B', 'C'], ['D', 'C', 'A', 'B'], ['C', 'D', 'B', 'A']]","{'D': 10, 'A': 9, 'C': 6, 'B': 5}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['D', 'A', 'B', 'C'], ['D', 'C', 'A', 'B'], ['D', 'C', 'A', 'B']]","{'D': 11, 'A': 10, 'C': 5, 'B': 4}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['D', 'A', 'B', 'C'], ['D', 'C', 'B', 'A'], ['C', 'D', 'A', 'B']]","{'D': 10, 'A': 9, 'C': 6, 'B': 5}","[0.75, 1.0, 1.0]",4.08
13,"[3, 4, 5]","[5, 9, 9]","[0.58, 0.88, 0.58]","[['D', 'A', 'C', 'B'], ['C', 'B', 'D', 'A'], ['D', 'C', 'B', 'A']]","{'D': 9, 'A': 8, 'C': 7, 'B': 6}","[0.75, 1.0, 1.0]",4.08
